기간,품목코드,품목명,반입_금액(1000달러),반입_금액_증가율(퍼센트),반입_중량(kg),반입_중량_증가율(퍼센트),반출_금액(1000달러),반출_금액_증가율(퍼센트),반출_중량(kg),반축_중량_증가율(퍼센트),반출입_금액(1000달러),반출입_금액_증가율(퍼센트),반출입_중량(kg),반출입_중량_증가율(퍼센트)
2018,48,"제48류 지와 판지, 제지용 펄프, 지 또는 판지의 제품",20.212,,487.2,,56.489,398.887,3433.6,485.638,76.701,577.391,3920.8,568.736
2018,49,"제49류 인쇄서적·신문·회화 및 기타의 인쇄물, 수제문서·타이프문서 및 도면",0.057,,4,,6.124,,118.3,,6.181,,122.3,
2018,52,제52류 면,4.408,,401.5,,4.995,,461.5,,9.403,,863,
2018,53,제53류 기타 식물성 방직용 섬유와 지사 및 지사의 직물,,,,,8.19,,327.1,,8.19,,327.1,
2018,54,제54류 인조필라멘트,10.078,,1102,,10.281,,1102,,20.359,,2204,
2018,55,제55류 인조스테이플섬유,,,,,0.284,,5,,0.284,,5,
2018,56,제56류 워딩·펠트 및 부직포·특수사·끈·코디지·로프 및 케이블과 이들의 제품,1.878,,308.8,,2.418,,374,,4.296,,682.8,
2018,58,"제58류 특수직물, 터후트한 섬유직물, 레이스, 태피스트리, 트리밍과 자수포",,,,,0.321,,1.5,,0.321,,1.5,
2018,59,제59류 침투·도포·피복 또는 적층한 방직용 섬유의 직물 ; 공업용의 방직용 섬유제품,,,,,13.738,,3640.3,,13.738,,3640.3,
2018,61,제61류 의류와 그 부속품(메리야스 편물 또는 뜨게질 편물의 것에 한한다),,,,,3.794,,67.1,,3.794,,67.1,
2018,62,제62류 의류와 그 부속품(메리야스 편물 또는 뜨게질 편물의 것을 제외한다),1.175,,5.6,,2.443,-88.463,68.6,790.909,3.618,-82.914,74.2,863.636
2018,63,"제63류 제품으로 된 방직용 섬유의 기타 물품, 세트, 사용하던 의류·사용하던 방직용 섬유제품 및 넝마",35.233,,833,,82.85,16570.02,433086.8,931269.462,118.083,23659.154,433919.8,933060.86
2018,64,제64류 신발류·각반 및 이와 유사한 것과 이들의 부분품,0.806,,12.3,,3.659,,69.3,,4.465,,81.6,
2018,65,제65류 모자류와 그 부분품,0.042,,2,,3.606,118.81,62,37.777,3.648,121.359,64,42.222
2018,66,제66류 산류·지팡이·시트스틱·채찍 및 이들의 부분품,0.042,,2,,0.043,,2,,0.085,,4,
2018,67,"제67류 조제우모와 솜털 및 그 제품, 조화, 인모제품",0.156,,5,,0.158,,5,,0.314,,10,
2018,68,제68류 석·플라스터·시멘트·석면·운모 또는 이와 유사한 재료의 제품,8.946,,115,,29.771,,53410.5,,38.717,,53525.5,
2018,69,제69류 도자제품,28.539,,1822.4,,45.039,,4471.4,,73.578,,6293.8,
2018,70,제70류 유리와 유리제품,0.595,,75,,16.898,2177.358,146220,42779.765,17.493,2257.547,146295,42801.759
2018,71,"제71류 천연 또는 양식진주·귀석 또는 반귀석·귀금속·귀금속을 입힌 금속 및 이들의 제품, 모조신변장식용품과 주화",0.067,,1,,0.068,,1,,0.135,,2,
2018,72,제72류 철강,6.452,,8189,,10.855,,60082,,17.307,,68271,
2018,73,제73류 철강의 제품,57.605,,12217.2,,320.016,12543.856,529452.6,21567.796,377.621,14819.834,541669.8,22067.783
2018,74,제74류 동과 그 제품,5.275,,4115,,25.709,,1569.7,,30.984,,5684.7,
2018,75,제75류 니켈과 그 제품,1.1,,15,,6.829,,66,,7.929,,81,
2018,76,제76류 알루미늄과 그 제품,23.713,,4937,,38.834,,149346.3,,62.547,,154283.3,
2018,82,제82류 비금속제의 공구·도구·칼붙이·스푼과 포크 및 이들의 부분품,522.388,,20270.55,,896.183,716846.4,585821.78,8368782.571,1418.571,1134756.8,606092.33,8658361.857
2018,83,제83류 비금속제의 각종 제품,2.428,,502.8,,5.902,10075.862,772.5,30800,8.33,14262.068,1275.3,50912
2018,84,제84류 원자로·보일러와 기계류 및 이들의 부분품,677.509,,12994.6,,1483.221,28216.552,267621.3,51734.456,2160.73,41151.05,280615.9,54251.326
2018,85,"제85류 전기기기와 그 부분품, 녹음기와 음성재생기·텔레비젼의 영상 및 음성의 기록기와 재생기 및 이들의 부분품과 부속품",4136.246,,102307.2,,4993.357,316335.804,1887303.7,577410.312,9129.603,578455.323,1989610.9,608716.064
2018,86,"제86류 철도 또는 궤도용의 기관차·차량과 이들의 부분품, 철도 또는 궤도용의 장비품과 그 부분품 및 기계식(전기기계식을 포함한다)의 각종 교통신호용 기기",38.404,,114,,39.014,,114,,77.418,,228,
2018,87,제87류 철도 또는 궤도용 외의 차량 및 그 부분품과 부속품,7.948,,32523,,480.011,,83761,,487.959,,116284,
2018,90,제90류 광학기기·사진용기기·영화용기기·측정기기·검사기기·정밀기기와 의료용기기 및 이들의 부분품과 부속품,2990.718,,2468.5,,3337.287,,536734.4,,6328.005,,539202.9,
2018,91,제91류 시계와 그 부분품,0.018,,1.4,,2.574,15041.176,227.9,7496.666,2.592,15147.058,229.3,7543.333
2018,92,제92류 악기 및 그 부분품과 부속품,125.741,,1570,,128.61,,1570,,254.351,,3140,
2018,94,"제94류 가구와 침구·매트리스·매트리스서포트·쿠션과 이와 유사한 물품, 다른 류에 분류되지 아니한 램프와 조명기구, 조명용 사인·조명용 네임플레이트와 이와 유사한 물품 및 조립식 건축물",1674.323,,23621,,1990.34,281419.094,463398.2,661897.428,3664.663,518239.886,487019.2,695641.714
2018,95,제95류 완구·유희용구·운동용구 및 이들의 부분품과 부속품,1.352,,445.5,,5.595,,351,,6.947,,796.5,
2018,96,제96류 잡 품,1.631,,76.6,,12.239,244680,619773.1,2909632.863,13.87,277300,619849.7,2909992.488
2019,2,제2류 육과 식용설육,,,,,9.193,-20.358,989.2,7.755,9.193,-20.358,989.2,7.755
2019,3,제3류 어류·갑각류·연체동물 및 기타 수생무척추동물,,,,,2.712,-84.61,298,-84.785,2.712,-84.61,298,-84.785
2019,4,제4류 낙농품·조란·천연꿀 및 다른 류에 분류되지 아니한 식용의 동물성 생산품,,,,,2.205,-95.857,965,-95.404,2.205,-95.857,965,-95.404
2019,7,제7류 식용의 채소·뿌리 및 괴경,,,,,5.564,-79.635,1854,-63.734,5.564,-79.635,1854,-63.734
2019,8,제8류 식용의 과실 및 견과류와 감귤류 또는 멜론의 껍질,,,,,0.753,-99.86,207,-99.897,0.753,-99.86,207,-99.897
2019,9,제9류 커피·차·마태 및 향신료,,,,,0.01,-99.033,15,-76.562,0.01,-99.033,15,-76.562
2019,10,제10류 곡물,,,,,6.393,1819.819,2848,768.292,6.393,1819.819,2848,768.292
2019,14,제14류 식물성 편조물용 재료와 다른 류에 분류되지 아니한 식물성 생산품,,,,,2.239,,175,,2.239,,175,
2019,15,"제15류 동식물성 유지 및 이들의 분해생산물, 조제식용지와 동식물성의 납",,,,,0.06,-93.617,29,20.833,0.06,-93.617,29,20.833
2019,16,제16류 육류·어류·갑각류·연체동물 또는 기타 수생무척추동물의 조제품,,,,,1.968,-29.437,191,-40.031,1.968,-29.437,191,-40.031
2019,17,제17류 당류와 설탕과자,,,,,0.022,-90.222,130,51.691,0.022,-90.222,130,51.691
2019,18,제18류 코코아와 그 조제품,,,,,0.04,0,20,100,0.04,0,20,100
2019,19,제19류 곡물·분·전분 또는 밀크의 조제품과 베이커리 제품,,,,,190.871,-25.764,47136,-27.052,190.871,-25.811,47136,-27.053
2019,20,제20류 채소·과실·견과류 또는 식물의 기타 부분의 조제품,,,,,0.945,-97.273,388,-93.903,0.945,-97.273,388,-93.903
2019,21,제21류 각종의 조제식료품,,,,,39.133,-73.858,18917.9,-44.965,39.133,-73.858,18917.9,-44.965
2019,22,제22류 음료·알콜 및 식초,,,,,8.654,-68.545,34553,26.39,8.654,-71.259,34553,19.073
2019,24,제24류 담배와 제조한 담배대용물,,,,,8.592,112.305,130,400,8.592,112.305,130,400
2019,25,"제25류 소금, 황, 토석류 및 석고·석회와 시멘트",,,,,16.102,-72.63,78213,-70.424,16.102,-72.727,78213,-70.444
2019,27,"제27류 광물성 연료, 광물유와 이들의 증류물, 역청물질 및 광물성 왁스",0.153,-99.599,17.2,-99.947,807.289,88.121,101494,-73.797,807.442,72.787,101511.2,-75.836
2019,28,제28류 무기화학품 및 귀금속·희토류금속·방사성원소 또는 동위원소의 유기 또는 무기화합물,,,,,17.535,-61.604,34161,-62.53,17.535,-63.036,34161,-62.704
2019,29,제29류 유기화학품,,,,,0.817,-99.021,147,-97.777,0.817,-99.03,147,-97.81
2019,30,제30류 의료용품,,,,,3767.089,23.019,37736.06,24.551,3767.089,23.001,37736.06,24.526
2019,31,제31류 비료,,,,,0.034,,1,,0.034,,1,
2019,32,"제32류 유연 또는 염색엑스, 탄닌과 그들의 유도체, 염료·안료와 기타 착색제, 페인트와 바니쉬, 퍼티와 기타 매스틱 및 잉크",0.008,-99.526,0.5,-99.902,6.967,-76.013,1802.5,-81.939,6.975,-77.306,1803,-82.814
2019,33,제33류 정유와 레지노이드 및 조제향료와 화장품류 또는 화장용품류,,,,,3.243,-35.462,217,-40.335,3.243,-39.178,217,-40.661
2019,34,제34류 비누·유기계면활성제·조제세제·조제윤활제·인조왁스·조제왁스·광택 또는 연마조제품·양초와 이와 유사한 물품·조형용 페이스트·치과용왁스와 플라스터를 기제로 한 치과용 조제품,,,,,2.202,-58.879,690,-45.992,2.202,-67.406,690,-57.423
2019,35,"제35류 단백질계 물질, 변성전분, 글루 및 효소",,,,,1.559,-36.001,168,-48.608,1.559,-42.301,168,-49.382
2019,36,제36류 화약류·화공품·성냥·발화성 합금 및 특정 가연성 조제품,,,,,0.345,248.484,69,1154.545,0.345,75.126,69,527.272
2019,37,제37류 사진용 또는 영화용의 재료,,,,,9.696,-32.446,97,-77.954,9.696,-53.583,97,-85.735
2019,38,제38류 각종 화학공업 생산품,,,,,113.66,-90.579,101806.1,90.935,113.66,-90.582,101806.1,90.322
2019,39,제39류 플라스틱과 그 제품,1.61,-96.859,77.7,-95.917,444.059,17.955,145426,-89.905,445.669,4.195,145503.7,-89.913
2019,40,제40류 고무와 그 제품,0.076,-99.079,3,-99.537,14.089,-79.197,950,-98.469,14.165,-81.358,953,-98.48
2019,44,제44류 목재와 그 제품 및 목탄,,,,,15.937,-85.26,1564,-99.819,15.937,-89.102,1564,-99.819
2019,48,"제48류 지와 판지, 제지용 펄프, 지 또는 판지의 제품",,,,,17.452,-69.105,2099,-38.868,17.452,-77.246,2099,-46.465
2019,49,"제49류 인쇄서적·신문·회화 및 기타의 인쇄물, 수제문서·타이프문서 및 도면",0.983,1624.561,57,1325,0.189,-96.913,6,-94.928,1.172,-81.038,63,-48.487
2019,55,제55류 인조스테이플섬유,0.143,,20,,0.145,-48.943,20,300,0.288,1.408,40,700
2019,56,제56류 워딩·펠트 및 부직포·특수사·끈·코디지·로프 및 케이블과 이들의 제품,0.088,-95.314,1,-99.676,2.09,-13.564,48,-87.165,2.178,-49.301,49,-92.823
2019,57,제57류 양탄자류와 기타 방직용 섬유제의 바닥깔개,,,,,0.082,,3,,0.082,,3,
2019,59,제59류 침투·도포·피복 또는 적층한 방직용 섬유의 직물 ; 공업용의 방직용 섬유제품,,,,,1.216,-91.148,51,-98.599,1.216,-91.148,51,-98.599
2019,61,제61류 의류와 그 부속품(메리야스 편물 또는 뜨게질 편물의 것에 한한다),,,,,7.484,97.258,114,69.895,7.484,97.258,114,69.895
2019,62,제62류 의류와 그 부속품(메리야스 편물 또는 뜨게질 편물의 것을 제외한다),0.028,-97.617,1.3,-76.785,12.039,392.795,749.3,992.274,12.067,233.526,750.6,911.59
2019,63,"제63류 제품으로 된 방직용 섬유의 기타 물품, 세트, 사용하던 의류·사용하던 방직용 섬유제품 및 넝마",3.805,-89.2,304,-63.505,5.904,-92.873,562,-99.87,9.709,-91.777,866,-99.8
2019,64,제64류 신발류·각반 및 이와 유사한 것과 이들의 부분품,0.113,-85.98,1,-91.869,2.869,-21.59,97,39.971,2.982,-33.213,98,20.098
2019,65,제65류 모자류와 그 부분품,0.038,-9.523,1,-50,4.308,19.467,73,17.741,4.346,19.133,74,15.625
2019,66,제66류 산류·지팡이·시트스틱·채찍 및 이들의 부분품,,,,,0.819,1804.651,20,900,0.819,863.529,20,400
2019,68,제68류 석·플라스터·시멘트·석면·운모 또는 이와 유사한 재료의 제품,,,,,0.309,-98.962,116,-99.782,0.309,-99.201,116,-99.783
2019,69,제69류 도자제품,,,,,3.786,-91.593,426.5,-90.461,3.786,-94.854,426.5,-93.223
2019,70,제70류 유리와 유리제품,,,,,3.43,-79.701,755,-99.483,3.43,-80.392,755,-99.483
2019,72,제72류 철강,,,,,0.43,-96.038,220,-99.633,0.43,-97.515,220,-99.677
2019,73,제73류 철강의 제품,7.514,-86.955,1443,-88.188,57.333,-82.084,23025,-95.651,64.847,-82.827,24468,-95.482
2019,74,제74류 동과 그 제품,,,,,3.735,-85.472,182,-88.405,3.735,-87.945,182,-96.798
2019,75,제75류 니켈과 그 제품,,,,,0.465,-93.19,2,-96.969,0.465,-94.135,2,-97.53
2019,76,제76류 알루미늄과 그 제품,0.035,-99.852,5,-99.898,0.766,-98.027,30,-99.979,0.801,-98.719,35,-99.977
2019,78,제78류 연(鉛)과 그 제품,,,,,0.017,,1,,0.017,,1,
2019,79,제79류 아연과 그 제품,,,,,11.329,,125,,11.329,,125,
2019,82,제82류 비금속제의 공구·도구·칼붙이·스푼과 포크 및 이들의 부분품,18.826,-96.396,744.5,-96.327,38.748,-95.676,1938.1,-99.669,57.574,-95.941,2682.6,-99.557
2019,83,제83류 비금속제의 각종 제품,,,,,1.882,-68.112,298,-61.423,1.882,-77.406,298,-76.632
2019,84,제84류 원자로·보일러와 기계류 및 이들의 부분품,76.463,-88.714,383.1,-97.051,203.547,-86.276,14893.5,-94.434,280.01,-87.04,15276.6,-94.556
2019,85,"제85류 전기기기와 그 부분품, 녹음기와 음성재생기·텔레비젼의 영상 및 음성의 기록기와 재생기 및 이들의 부분품과 부속품",54.412,-98.684,2461,-97.594,280.33,-94.385,9319.1,-99.506,334.742,-96.333,11780.1,-99.407
2019,87,제87류 철도 또는 궤도용 외의 차량 및 그 부분품과 부속품,,,,,13.248,-97.24,409,-99.511,13.248,-97.285,409,-99.648
2019,90,제90류 광학기기·사진용기기·영화용기기·측정기기·검사기기·정밀기기와 의료용기기 및 이들의 부분품과 부속품,41.163,-98.623,150.5,-93.903,249.949,-92.51,5726.7,-98.933,291.112,-95.399,5877.2,-98.91
2019,92,제92류 악기 및 그 부분품과 부속품,,,,,1.383,-98.924,14,-99.108,1.383,-99.456,14,-99.554
2019,94,"제94류 가구와 침구·매트리스·매트리스서포트·쿠션과 이와 유사한 물품, 다른 류에 분류되지 아니한 램프와 조명기구, 조명용 사인·조명용 네임플레이트와 이와 유사한 물품 및 조립식 건축물",0.101,-99.993,5,-99.978,203.594,-89.77,249178,-46.228,203.695,-94.441,249183,-48.835
2019,95,제95류 완구·유희용구·운동용구 및 이들의 부분품과 부속품,,,,,36.871,558.999,2305,556.695,36.871,430.747,2305,189.391
2019,96,제96류 잡 품,,,,,2.747,-77.555,263,-99.957,2.747,-80.194,263,-99.957
2020,2,제2류 육과 식용설육,,,,,1.994,-78.309,154,-84.431,1.994,-78.309,154,-84.431
2020,3,제3류 어류·갑각류·연체동물 및 기타 수생무척추동물,,,,,1.357,-49.963,176,-40.939,1.357,-49.963,176,-40.939
2020,4,제4류 낙농품·조란·천연꿀 및 다른 류에 분류되지 아니한 식용의 동물성 생산품,,,,,0.623,-71.746,240,-75.129,0.623,-71.746,240,-75.129
2020,7,제7류 식용의 채소·뿌리 및 괴경,,,,,1.913,-65.618,777,-58.09,1.913,-65.618,777,-58.09
2020,8,제8류 식용의 과실 및 견과류와 감귤류 또는 멜론의 껍질,,,,,0.945,25.498,143,-30.917,0.945,25.498,143,-30.917
2020,10,제10류 곡물,,,,,0.38,-94.055,124,-95.646,0.38,-94.055,124,-95.646
2020,16,제16류 육류·어류·갑각류·연체동물 또는 기타 수생무척추동물의 조제품,,,,,2.171,10.315,128,-32.984,2.171,10.315,128,-32.984
2020,17,제17류 당류와 설탕과자,,,,,0.014,-36.363,1,-99.23,0.014,-36.363,1,-99.23
2020,18,제18류 코코아와 그 조제품,,,,,6.945,17262.5,168,740,6.945,17262.5,168,740
2020,19,제19류 곡물·분·전분 또는 밀크의 조제품과 베이커리 제품,,,,,114.986,-39.757,12990,-72.441,114.986,-39.757,12990,-72.441
2020,20,제20류 채소·과실·견과류 또는 식물의 기타 부분의 조제품,,,,,0.166,-82.433,121,-68.814,0.166,-82.433,121,-68.814
2020,21,제21류 각종의 조제식료품,,,,,1.272,-96.749,336,-98.223,1.272,-96.749,336,-98.223
2020,22,제22류 음료·알콜 및 식초,6.961,,15248.21,,0.709,-91.807,150,-99.565,7.67,-11.37,15398.21,-55.435
2020,27,"제27류 광물성 연료, 광물유와 이들의 증류물, 역청물질 및 광물성 왁스",,,,,229.717,-71.544,11263,-88.902,229.717,-71.55,11263,-88.904
2020,28,제28류 무기화학품 및 귀금속·희토류금속·방사성원소 또는 동위원소의 유기 또는 무기화합물,,,,,2.462,-85.959,5007,-85.342,2.462,-85.959,5007,-85.342
2020,29,제29류 유기화학품,,,,,1.148,40.514,202,37.414,1.148,40.514,202,37.414
2020,30,제30류 의료용품,,,,,1693.255,-55.051,20464,-45.77,1693.255,-55.051,20464,-45.77
2020,32,"제32류 유연 또는 염색엑스, 탄닌과 그들의 유도체, 염료·안료와 기타 착색제, 페인트와 바니쉬, 퍼티와 기타 매스틱 및 잉크",,,,,6.967,0,24852,1278.751,6.967,-0.114,24852,1278.369
2020,33,제33류 정유와 레지노이드 및 조제향료와 화장품류 또는 화장용품류,,,,,0.187,-94.233,15,-93.087,0.187,-94.233,15,-93.087
2020,34,제34류 비누·유기계면활성제·조제세제·조제윤활제·인조왁스·조제왁스·광택 또는 연마조제품·양초와 이와 유사한 물품·조형용 페이스트·치과용왁스와 플라스터를 기제로 한 치과용 조제품,,,,,0.115,-94.777,75,-89.13,0.115,-94.777,75,-89.13
2020,38,제38류 각종 화학공업 생산품,,,,,712.958,527.272,13868.6,-86.377,712.958,527.272,13868.6,-86.377
2020,39,제39류 플라스틱과 그 제품,,,,,63.34,-85.736,97892,-32.686,63.34,-85.787,97892,-32.721
2020,40,제40류 고무와 그 제품,,,,,99.434,605.756,1309,37.789,99.434,601.969,1309,37.355
2020,42,제42류 가죽제품·마구·여행용구·핸드백 및 이와 유사한 용기와 동물의 거트(누에의 거트를 제외한다)의 제품,,,,,0.075,,0.5,,0.075,,0.5,
2020,44,제44류 목재와 그 제품 및 목탄,,,,,22.814,43.151,34696,2118.414,22.814,43.151,34696,2118.414
2020,48,"제48류 지와 판지, 제지용 펄프, 지 또는 판지의 제품",,,,,5.754,-67.029,5160,145.831,5.754,-67.029,5160,145.831
2020,49,"제49류 인쇄서적·신문·회화 및 기타의 인쇄물, 수제문서·타이프문서 및 도면",,,,,6.594,3388.888,34,466.666,6.594,462.627,34,-46.031
2020,52,제52류 면,,,,,0.817,,55,,0.817,,55,
2020,55,제55류 인조스테이플섬유,,,,,0.695,379.31,50,150,0.695,141.319,50,25
2020,56,제56류 워딩·펠트 및 부직포·특수사·끈·코디지·로프 및 케이블과 이들의 제품,,,,,5.116,144.784,750,1462.5,5.116,134.894,750,1430.612
2020,61,제61류 의류와 그 부속품(메리야스 편물 또는 뜨게질 편물의 것에 한한다),,,,,1.284,-82.843,22,-80.701,1.284,-82.843,22,-80.701
2020,62,제62류 의류와 그 부속품(메리야스 편물 또는 뜨게질 편물의 것을 제외한다),,,,,175.708,1359.489,3350,347.083,175.708,1356.103,3350,346.309
